0.2,9,5,1.5,0.33,0.66,k9,0.541952,8133.8536105155945
0.2,9,1,1.5,0.33,0.33,k9,0.56464,8302.838983774185
0.2,9,9,1.5,0.33,0.33,k9,0.540668,8349.702199935913
0.2,9,5,1.5,0.33,0.33,k9,0.557149,8421.792210102081
0.2,9,1,1.5,0.33,1.0,k9,0.555651,8752.861170053482
0.2,9,9,1.5,0.33,1.0,k9,0.529324,8943.831450462341
0.2,9,5,1.5,0.33,1.0,k9,0.52911,9157.511497974396
0.2,9,1,1.5,0.66,0.66,k9,0.555437,9581.817113637924
0.2,9,9,1.5,0.66,0.66,k9,0.530822,9747.179887771606
0.2,9,5,1.5,0.66,0.66,k9,0.540882,9931.261204481125
0.2,9,1,1.5,0.66,0.33,k9,0.566567,10105.914538145065
0.2,9,9,1.5,0.66,0.33,k9,0.547517,10159.768113613129
0.2,9,5,1.5,0.66,0.33,k9,0.547945,10279.047838926315
0.2,9,1,1.5,0.66,1.0,k9,0.560146,10694.483540773392
0.2,9,9,1.5,0.66,1.0,k9,0.52911,10924.042536258698
0.2,9,5,1.5,0.66,1.0,k9,0.532748,11415.48640370369
0.2,9,1,1.5,1.0,0.66,k9,0.553938,11911.864518165588
0.2,9,9,1.5,1.0,0.66,k9,0.527183,12060.658490896225
0.2,9,5,1.5,1.0,0.66,k9,0.538955,12299.612651109695
0.2,9,1,1.5,1.0,0.33,k9,0.57042,12697.44611287117
0.2,9,9,1.5,1.0,0.33,k9,0.544307,12791.540634393692
0.2,9,5,1.5,1.0,0.33,k9,0.551798,12903.2892973423
0.2,9,1,1.5,1.0,1.0,k9,0.56464,13319.432646036148
0.2,9,9,1.5,1.0,1.0,k9,0.529324,13587.56762623787
